champ_name,counter_name,championId,counterId,champ_kda,counter_kda,champ_lane kill rate,counter_lane kill rate,champ_kill participation,counter_kill participation,champ_dmgtochamp,counter_dmgtochamp,champ_first tower kill,counter_first tower kill,champ_win ratio,counter_win ratio,champ_position win rate,counter_position win rate,champ_position pick rate,counter_position pick rate,champ_ban rate,counter_ban rate
Kalista,Kled,429,240,1.18,2.94,0.3692,0.6308,0.335,0.434,18162,14273,0 days 00:15:41,0 days 00:15:39,0.4036,0.5964,0.438,0.5172,0.0055,0.0282,0.0029,0.0121
Kayle,Urgot,10,6,1.88,2.22,0.3888,0.6112,0.374,0.396,16783,16298,0 days 00:16:53,0 days 00:17:11,0.4922,0.5078,0.5077,0.5006,0.0219,0.0178,0.0035,0.0019
Irelia,Aatrox,39,266,1.6,2.02,0.5697,0.4303,0.373,0.378,18564,16118,0 days 00:17:35,0 days 00:16:02,0.4803,0.5197,0.4577,0.5033,0.0677,0.1485,0.1462,0.1015
Kalista,Viego,429,234,1.2,2.16,0.4251,0.5749,0.332,0.389,17361,16435,0 days 00:16:35,0 days 00:14:41,0.4609,0.5391,0.438,0.482,0.0055,0.0141,0.0029,0.1384
Zac,Nocturne,154,56,3.36,1.72,0.5065,0.4935,0.45,0.434,16634,17710,0 days 00:16:44,0 days 00:17:52,0.5833,0.4167,0.5083,0.5331,0.011,0.0142,0.0074,0.0231
Quinn,Rengar,133,107,1.98,1.66,0.4839,0.5161,0.454,0.352,20895,15728,0 days 00:17:08,0 days 00:17:12,0.4848,0.5152,0.5025,0.501,0.0091,0.0175,0.0114,0.011
Shen,Lucian,98,236,3.33,1.54,0.4978,0.5022,0.428,0.375,9207,17506,0 days 00:14:56,0 days 00:20:36,0.5698,0.4302,0.5191,0.4612,0.0775,0.0193,0.1125,0.0429
Ryze,Yasuo,13,157,1.67,1.91,0.3008,0.6992,0.343,0.394,14994,17082,0 days 00:16:03,0 days 00:17:20,0.3953,0.6047,0.4447,0.4773,0.0104,0.0091,0.0025,0.1144
Zac,Malphite,154,54,3.17,1.96,0.7018,0.2982,0.453,0.377,18034,16489,0 days 00:19:43,0 days 00:16:50,0.5949,0.4051,0.5083,0.5058,0.011,0.046,0.0074,0.1194
Gwen,Vladimir,887,8,1.7,1.99,0.5127,0.4873,0.341,0.362,17854,18949,0 days 00:17:10,0 days 00:16:41,0.4968,0.5032,0.5003,0.498,0.0608,0.0342,0.2419,0.0247
Sett,Dr. Mundo,875,36,1.93,2.25,0.5474,0.4526,0.377,0.376,20333,18514,0 days 00:16:57,0 days 00:16:29,0.4963,0.5037,0.5074,0.4979,0.1382,0.0063,0.1052,0.0009
Tryndamere,Urgot,23,6,1.71,1.89,0.5958,0.4042,0.364,0.388,16481,19832,0 days 00:17:55,0 days 00:15:11,0.4704,0.5296,0.5069,0.5006,0.0164,0.0178,0.0044,0.0019
Akali,Singed,84,27,2.17,1.85,0.6703,0.3297,0.403,0.365,19452,15871,0 days 00:17:56,0 days 00:18:37,0.4588,0.5412,0.4693,0.5142,0.0659,0.0101,0.2186,0.0013
Sion,Vayne,14,67,2.35,1.46,0.4543,0.5457,0.402,0.349,13004,22363,0 days 00:17:19,0 days 00:17:46,0.5058,0.4942,0.5135,0.4963,0.0301,0.016,0.0051,0.0528
Mordekaiser,Vayne,82,67,1.77,1.53,0.5456,0.4544,0.34,0.347,13867,19638,0 days 00:17:12,0 days 00:17:41,0.4735,0.5265,0.4973,0.4963,0.0419,0.016,0.0158,0.0528
Renekton,Lucian,58,236,1.95,1.61,0.5359,0.4641,0.357,0.369,12212,17989,0 days 00:16:11,0 days 00:15:42,0.5315,0.4685,0.4912,0.4612,0.088,0.0193,0.1333,0.0429
Jayce,Dr. Mundo,126,36,1.99,2.4,0.4885,0.5115,0.406,0.382,22752,15294,0 days 00:16:34,0 days 00:17:04,0.4491,0.5509,0.4811,0.4979,0.0719,0.0063,0.0497,0.0009
Cho'Gath,Maokai,31,57,2.43,2.28,0.5788,0.4212,0.413,0.406,19402,16623,0 days 00:19:18,0 days 00:17:13,0.5714,0.4286,0.5029,0.5325,0.01,0.0188,0.001,0.0109
Gangplank,Dr. Mundo,41,36,1.99,2.72,0.3462,0.6538,0.376,0.385,20329,18917,0 days 00:17:10,0 days 00:18:38,0.4321,0.5679,0.4902,0.4979,0.0303,0.0063,0.0235,0.0009
Lucian,Warwick,236,19,1.48,1.94,0.4719,0.5281,0.396,0.385,19917,13579,0 days 00:17:42,0 days 00:16:10,0.4785,0.5215,0.4612,0.5144,0.0193,0.0116,0.0429,0.003
Jax,Warwick,24,19,1.64,1.95,0.4405,0.5595,0.364,0.411,18561,15571,0 days 00:17:48,0 days 00:16:17,0.5157,0.4843,0.5016,0.5144,0.0422,0.0116,0.0243,0.003
Sylas,Dr. Mundo,517,36,1.88,2.19,0.4827,0.5173,0.404,0.367,17821,18799,0 days 00:16:19,0 days 00:17:34,0.4748,0.5252,0.5016,0.4979,0.1206,0.0063,0.242,0.0009
Warwick,Urgot,19,6,1.86,1.91,0.5455,0.4545,0.398,0.423,14519,19942,0 days 00:17:08,0 days 00:18:29,0.4769,0.5231,0.5144,0.5006,0.0116,0.0178,0.003,0.0019
Akali,Kennen,84,85,1.97,1.94,0.6029,0.3971,0.373,0.357,16497,17931,0 days 00:18:37,0 days 00:18:30,0.4818,0.5182,0.4693,0.496,0.0659,0.0274,0.2186,0.0064
Aatrox,Zac,266,154,1.91,2.65,0.4663,0.5337,0.37,0.41,20753,16917,0 days 00:18:10,0 days 00:17:03,0.4799,0.5201,0.5033,0.5083,0.1485,0.011,0.1015,0.0074
Renekton,Sett,58,875,2.0,1.78,0.5277,0.4723,0.384,0.372,15885,18100,0 days 00:16:33,0 days 00:15:40,0.4933,0.5067,0.4912,0.5074,0.088,0.1382,0.1333,0.1052
Trundle,Malphite,48,54,1.77,2.61,0.478,0.522,0.344,0.411,14455,17289,0 days 00:18:04,0 days 00:15:34,0.4864,0.5136,0.4917,0.5049,0.0065,0.0455,0.0007,0.1198
Rumble,Kayle,68,10,2.2,1.98,0.5745,0.4255,0.413,0.371,19695,17083,0 days 00:17:52,0 days 00:17:12,0.4635,0.5365,0.4868,0.5077,0.0289,0.0219,0.2814,0.0035
Warwick,Yone,19,777,2.06,1.54,0.6892,0.3108,0.394,0.382,16494,19821,0 days 00:16:42,0 days 00:17:20,0.52,0.48,0.5144,0.4743,0.0116,0.0071,0.003,0.0515
Kled,Rengar,240,107,2.46,1.88,0.5305,0.4695,0.45,0.388,17498,18111,0 days 00:17:08,0 days 00:15:19,0.5273,0.4727,0.5165,0.501,0.0294,0.0175,0.0122,0.011
Volibear,Urgot,106,6,2.26,1.82,0.5766,0.4234,0.393,0.386,14599,17482,0 days 00:17:29,0 days 00:17:28,0.5196,0.4804,0.5094,0.5006,0.0393,0.0178,0.0479,0.0019
Singed,Riven,27,92,1.89,2.1,0.379,0.621,0.368,0.394,17207,17734,0 days 00:18:02,0 days 00:17:57,0.5034,0.4966,0.5142,0.5231,0.0101,0.04,0.0013,0.0043
Cho'Gath,Volibear,31,106,1.95,2.41,0.3149,0.6851,0.387,0.415,15802,19028,0 days 00:17:32,0 days 00:18:27,0.4761,0.5239,0.5029,0.5094,0.01,0.0393,0.001,0.0479
Fiora,Kled,114,240,1.91,2.07,0.5609,0.4391,0.387,0.406,22852,15521,0 days 00:16:59,0 days 00:15:45,0.5239,0.4761,0.508,0.5165,0.0525,0.0294,0.0698,0.0122
Urgot,Sett,6,875,1.9,1.97,0.4649,0.5351,0.392,0.387,17604,16969,0 days 00:15:57,0 days 00:17:17,0.4848,0.5152,0.5006,0.5074,0.0178,0.1382,0.0019,0.1052
Teemo,Trundle,17,48,1.59,2.0,0.475,0.525,0.324,0.346,23927,13652,0 days 00:16:42,0 days 00:16:33,0.4897,0.5103,0.4977,0.4938,0.0139,0.0065,0.0104,0.0007
Maokai,Kayle,57,10,2.66,1.86,0.5213,0.4787,0.403,0.372,13816,19273,0 days 00:17:31,0 days 00:18:01,0.5013,0.4987,0.5325,0.5077,0.0188,0.0219,0.0109,0.0035
Nasus,Yasuo,75,157,2.28,1.43,0.6553,0.3447,0.346,0.353,15424,17361,0 days 00:16:30,0 days 00:16:47,0.5703,0.4297,0.4941,0.482,0.0166,0.0091,0.0043,0.1139
Quinn,Teemo,133,17,1.85,1.7,0.4795,0.5205,0.402,0.344,18406,21871,0 days 00:16:06,0 days 00:19:10,0.5019,0.4981,0.5025,0.4977,0.0091,0.0139,0.0114,0.0104
Kled,Heimerdinger,240,74,2.57,1.67,0.6341,0.3659,0.424,0.352,15186,26204,0 days 00:16:16,0 days 00:17:54,0.494,0.506,0.5165,0.5131,0.0294,0.0086,0.0122,0.0085
Rengar,Dr. Mundo,107,36,1.88,2.41,0.55,0.45,0.41,0.367,17971,19467,0 days 00:16:03,0 days 00:17:35,0.3758,0.6242,0.501,0.4979,0.0175,0.0063,0.011,0.0009
Maokai,Darius,57,122,2.43,1.95,0.4204,0.5796,0.396,0.376,14821,17686,0 days 00:16:39,0 days 00:18:52,0.5308,0.4692,0.5325,0.5073,0.0188,0.0449,0.0109,0.1331
Teemo,Nocturne,17,56,1.61,2.01,0.4939,0.5061,0.347,0.386,19822,15210,0 days 00:17:33,0 days 00:16:39,0.4495,0.5505,0.4977,0.5331,0.0139,0.0142,0.0104,0.0231
Jayce,Urgot,126,6,1.81,2.18,0.4213,0.5787,0.392,0.395,18865,15032,0 days 00:16:50,0 days 00:16:35,0.4813,0.5187,0.4811,0.5006,0.0719,0.0178,0.0497,0.0019
Rengar,Singed,107,27,2.25,1.77,0.6948,0.3052,0.388,0.374,18344,15964,0 days 00:17:40,0 days 00:17:03,0.566,0.434,0.501,0.5142,0.0175,0.0101,0.011,0.0013
Kled,Kennen,240,85,2.43,2.13,0.5678,0.4322,0.42,0.378,15064,19508,0 days 00:18:54,0 days 00:16:40,0.5139,0.4861,0.5165,0.496,0.0294,0.0274,0.0122,0.0064
Yorick,Lee Sin,83,64,1.6,2.49,0.372,0.628,0.302,0.436,18109,18665,0 days 00:16:47,0 days 00:15:29,0.4954,0.5046,0.4766,0.5099,0.0054,0.057,0.0033,0.4653
Camille,Vayne,164,67,1.92,1.45,0.4423,0.5577,0.379,0.364,15149,19483,0 days 00:16:33,0 days 00:17:32,0.5017,0.4983,0.5,0.4963,0.0328,0.016,0.0107,0.0528
Kled,Quinn,240,133,2.61,1.68,0.598,0.402,0.437,0.399,15513,20202,0 days 00:18:18,0 days 00:16:12,0.5258,0.4742,0.5165,0.5025,0.0294,0.0091,0.0122,0.0114
Akali,Maokai,84,57,1.91,2.69,0.5076,0.4924,0.38,0.389,19166,16162,0 days 00:17:57,0 days 00:18:58,0.4153,0.5847,0.4693,0.5325,0.0659,0.0188,0.2186,0.0109
Rengar,Lee Sin,107,64,1.93,2.07,0.559,0.441,0.412,0.436,18217,19147,0 days 00:15:59,0 days 00:16:29,0.4755,0.5245,0.501,0.5086,0.0175,0.0572,0.011,0.4689
Mordekaiser,Jax,82,24,1.78,1.65,0.4833,0.5167,0.351,0.341,17281,17259,0 days 00:17:01,0 days 00:17:13,0.4986,0.5014,0.4973,0.5016,0.0419,0.0422,0.0158,0.0243
Camille,Gangplank,164,41,1.96,2.07,0.4901,0.5099,0.385,0.411,16772,19113,0 days 00:16:06,0 days 00:18:25,0.4945,0.5055,0.5,0.4902,0.0328,0.0303,0.0107,0.0235
Kled,Fiora,240,114,2.07,1.91,0.4391,0.5609,0.406,0.387,15521,22852,0 days 00:15:45,0 days 00:16:59,0.4761,0.5239,0.5165,0.508,0.0294,0.0525,0.0122,0.0698
Yone,Kennen,777,85,1.56,2.19,0.463,0.537,0.332,0.377,16888,17973,0 days 00:18:22,0 days 00:17:01,0.4542,0.5458,0.4778,0.4998,0.0071,0.0275,0.052,0.0064
Camille,Sion,164,14,1.97,2.35,0.5269,0.4731,0.392,0.409,19763,17377,0 days 00:17:42,0 days 00:18:59,0.4537,0.5463,0.5,0.5135,0.0328,0.0301,0.0107,0.0051
Teemo,Gangplank,17,41,1.85,2.03,0.5405,0.4595,0.325,0.368,21805,17704,0 days 00:17:43,0 days 00:17:27,0.5556,0.4444,0.4977,0.4902,0.0139,0.0303,0.0104,0.0235
Fiora,Pantheon,114,80,1.74,1.94,0.5034,0.4966,0.382,0.406,17421,18018,0 days 00:17:29,0 days 00:15:45,0.4872,0.5128,0.508,0.5229,0.0525,0.0077,0.0698,0.1064
Vladimir,Sylas,8,517,1.81,1.99,0.4381,0.5619,0.348,0.405,17628,17084,0 days 00:16:48,0 days 00:17:18,0.4671,0.5329,0.498,0.5016,0.0342,0.1206,0.0247,0.242
Rengar,Sett,107,875,1.96,1.93,0.5044,0.4956,0.393,0.385,17183,18905,0 days 00:15:28,0 days 00:17:04,0.4792,0.5208,0.501,0.5074,0.0175,0.1382,0.011,0.1052
Nasus,Viego,75,234,2.12,1.69,0.6189,0.3811,0.375,0.368,16826,19949,0 days 00:16:28,0 days 00:17:30,0.504,0.496,0.4941,0.4815,0.0166,0.0141,0.0043,0.1378
Volibear,Kennen,106,85,2.17,1.93,0.6411,0.3589,0.365,0.361,13149,18851,0 days 00:18:37,0 days 00:18:21,0.4795,0.5205,0.5094,0.496,0.0393,0.0274,0.0479,0.0064
Wukong,Yone,62,777,2.49,1.46,0.7183,0.2817,0.427,0.332,17849,17900,0 days 00:16:41,0 days 00:16:28,0.5343,0.4657,0.5155,0.4743,0.0318,0.0071,0.0095,0.0515
Poppy,Fiora,78,114,2.26,1.38,0.5417,0.4583,0.401,0.337,16626,16135,0 days 00:17:01,0 days 00:17:07,0.5254,0.4746,0.5177,0.508,0.0274,0.0525,0.0383,0.0698
Malphite,Pantheon,54,80,2.62,2.01,0.4969,0.5031,0.422,0.437,15189,17390,0 days 00:17:32,0 days 00:17:47,0.5194,0.4806,0.5058,0.5229,0.046,0.0077,0.1194,0.1064
Camille,Volibear,164,106,1.86,2.15,0.3916,0.6084,0.383,0.389,17259,16208,0 days 00:16:43,0 days 00:18:13,0.4896,0.5104,0.5,0.5094,0.0328,0.0393,0.0107,0.0479
Volibear,Riven,106,92,2.26,1.8,0.5937,0.4063,0.401,0.368,16743,15537,0 days 00:18:11,0 days 00:16:58,0.5135,0.4865,0.5094,0.5231,0.0393,0.04,0.0479,0.0043
Cho'Gath,Lucian,31,236,2.34,1.58,0.5021,0.4979,0.361,0.36,12215,18587,0 days 00:16:20,0 days 00:18:01,0.5562,0.4438,0.5029,0.4612,0.01,0.0193,0.001,0.0429
Maokai,Tryndamere,57,23,2.47,1.85,0.402,0.598,0.366,0.355,15544,17899,0 days 00:15:09,0 days 00:19:17,0.545,0.455,0.5325,0.5069,0.0188,0.0164,0.0109,0.0044
Akali,Cho'Gath,84,31,2.18,2.06,0.5882,0.4118,0.398,0.362,20115,15113,0 days 00:17:52,0 days 00:18:06,0.4993,0.5007,0.4693,0.5029,0.0659,0.01,0.2186,0.001
Maokai,Pantheon,57,80,2.64,1.83,0.5969,0.4031,0.453,0.417,15956,18625,0 days 00:17:36,0 days 00:17:26,0.5529,0.4471,0.5325,0.5229,0.0188,0.0077,0.0109,0.1064
Irelia,Vladimir,39,8,1.65,1.91,0.5798,0.4202,0.372,0.358,17786,17713,0 days 00:18:22,0 days 00:15:44,0.504,0.496,0.4577,0.498,0.0677,0.0342,0.1462,0.0247
Yorick,Viego,83,234,1.81,1.98,0.4655,0.5345,0.311,0.354,17624,18253,0 days 00:16:55,0 days 00:15:06,0.4355,0.5645,0.4766,0.482,0.0054,0.0141,0.0033,0.1384
Heimerdinger,Darius,74,122,1.63,1.99,0.4642,0.5358,0.346,0.36,24867,14091,0 days 00:18:02,0 days 00:16:29,0.5423,0.4577,0.5131,0.5073,0.0086,0.0449,0.0085,0.1331
Nasus,Cho'Gath,75,31,2.03,2.27,0.5138,0.4862,0.344,0.365,17683,18707,0 days 00:17:18,0 days 00:17:15,0.4779,0.5221,0.4941,0.5029,0.0166,0.01,0.0043,0.001
Nocturne,Illaoi,56,420,2.41,1.41,0.6414,0.3586,0.415,0.343,18654,21900,0 days 00:16:15,0 days 00:17:18,0.5764,0.4236,0.5331,0.4889,0.0142,0.0081,0.0231,0.0031
Gnar,Sylas,150,517,1.81,2.09,0.3674,0.6326,0.364,0.415,16577,17448,0 days 00:17:12,0 days 00:16:46,0.4688,0.5312,0.5,0.5016,0.0553,0.1206,0.0649,0.242
Cho'Gath,Kennen,31,85,2.38,2.08,0.6047,0.3953,0.398,0.379,15677,20043,0 days 00:19:30,0 days 00:17:21,0.5464,0.4536,0.5029,0.496,0.01,0.0274,0.001,0.0064
Illaoi,Tryndamere,420,23,1.37,2.01,0.3712,0.6288,0.294,0.353,22084,20141,0 days 00:16:07,0 days 00:17:12,0.4235,0.5765,0.4889,0.5069,0.0081,0.0164,0.0031,0.0044
Heimerdinger,Singed,74,27,1.87,2.04,0.6748,0.3252,0.373,0.36,26721,13198,0 days 00:19:28,0 days 00:15:17,0.4824,0.5176,0.5131,0.5142,0.0086,0.0101,0.0085,0.0013
Cho'Gath,Kalista,31,429,2.69,1.25,0.5521,0.4479,0.394,0.323,14163,19318,0 days 00:15:55,0 days 00:17:52,0.5478,0.4522,0.5029,0.4445,0.01,0.0055,0.001,0.0029
Renekton,Vayne,58,67,1.95,1.47,0.4957,0.5043,0.366,0.347,12367,19135,0 days 00:17:05,0 days 00:15:34,0.4725,0.5275,0.4912,0.4963,0.088,0.016,0.1333,0.0528
Kled,Vayne,240,67,2.28,1.61,0.5195,0.4805,0.417,0.376,14180,22556,0 days 00:16:40,0 days 00:16:19,0.4399,0.5601,0.5165,0.4963,0.0294,0.016,0.0122,0.0528
Ryze,Lucian,13,236,1.68,1.91,0.3218,0.6782,0.341,0.385,14499,18485,0 days 00:15:36,0 days 00:17:42,0.4449,0.5551,0.4447,0.4631,0.0104,0.0193,0.0025,0.0429
Gwen,Nocturne,887,56,1.84,2.07,0.5369,0.4631,0.385,0.415,18148,16373,0 days 00:16:10,0 days 00:16:07,0.4627,0.5373,0.5003,0.5331,0.0608,0.0142,0.2419,0.0231
Yorick,Jax,83,24,1.64,1.99,0.417,0.583,0.294,0.341,15091,16976,0 days 00:17:05,0 days 00:15:43,0.4473,0.5527,0.4766,0.4994,0.0054,0.0423,0.0033,0.0246
Gnar,Fiora,150,114,2.02,1.66,0.45,0.55,0.386,0.344,17409,17086,0 days 00:16:57,0 days 00:16:31,0.4887,0.5113,0.5,0.508,0.0553,0.0525,0.0649,0.0698
Sett,Garen,875,86,1.8,2.18,0.5114,0.4886,0.37,0.381,18518,16804,0 days 00:16:14,0 days 00:15:53,0.5023,0.4977,0.5074,0.5028,0.1382,0.0341,0.1052,0.0168
Rengar,Teemo,107,17,1.9,1.65,0.5511,0.4489,0.377,0.344,18036,22336,0 days 00:16:00,0 days 00:18:11,0.4896,0.5104,0.501,0.4977,0.0175,0.0139,0.011,0.0104
Maokai,Yorick,57,83,2.47,1.75,0.4286,0.5714,0.354,0.329,14247,20412,0 days 00:15:01,0 days 00:19:19,0.55,0.45,0.5325,0.4796,0.0188,0.0053,0.0109,0.0032
Zac,Warwick,154,19,2.67,1.83,0.4064,0.5936,0.439,0.392,18082,20195,0 days 00:18:15,0 days 00:18:39,0.5315,0.4685,0.5083,0.5144,0.011,0.0116,0.0074,0.003
Irelia,Gnar,39,150,1.68,2.0,0.6191,0.3809,0.378,0.384,17827,16449,0 days 00:17:38,0 days 00:15:58,0.5065,0.4935,0.4577,0.5,0.0677,0.0553,0.1462,0.0649
Sylas,Volibear,517,106,1.8,2.13,0.433,0.567,0.409,0.38,16399,16297,0 days 00:16:42,0 days 00:17:45,0.4812,0.5188,0.5016,0.5094,0.1206,0.0393,0.242,0.0479
Vladimir,Camille,8,164,1.94,1.83,0.4873,0.5127,0.369,0.366,18970,16878,0 days 00:18:05,0 days 00:17:15,0.4923,0.5077,0.498,0.5,0.0342,0.0328,0.0247,0.0107
Sion,Vladimir,14,8,2.5,1.98,0.4858,0.5142,0.392,0.354,16410,20388,0 days 00:18:38,0 days 00:18:06,0.5236,0.4764,0.5135,0.498,0.0301,0.0342,0.0051,0.0247
Yone,Shen,777,98,1.5,3.53,0.3349,0.6651,0.357,0.473,17789,12429,0 days 00:19:44,0 days 00:16:17,0.4333,0.5667,0.4778,0.5182,0.0071,0.0779,0.052,0.1132
Vladimir,Illaoi,8,420,2.4,1.41,0.5399,0.4601,0.367,0.296,22668,22066,0 days 00:16:37,0 days 00:19:12,0.5024,0.4976,0.498,0.4889,0.0342,0.0081,0.0247,0.0031
Tryndamere,Rengar,23,107,1.76,1.86,0.5036,0.4964,0.357,0.395,17768,19248,0 days 00:17:18,0 days 00:14:44,0.5417,0.4583,0.5069,0.501,0.0164,0.0175,0.0044,0.011
Jayce,Sion,126,14,1.74,2.62,0.4681,0.5319,0.398,0.418,22390,14080,0 days 00:17:56,0 days 00:17:15,0.4419,0.5581,0.4811,0.5135,0.0719,0.0301,0.0497,0.0051
Vayne,Wukong,67,62,1.23,2.43,0.3291,0.6709,0.317,0.396,15763,15937,0 days 00:15:44,0 days 00:17:46,0.4348,0.5652,0.4963,0.5155,0.016,0.0318,0.0528,0.0095
Ornn,Mordekaiser,516,82,2.42,1.81,0.3887,0.6113,0.382,0.357,14531,21200,0 days 00:17:32,0 days 00:19:21,0.4999,0.5001,0.5259,0.4973,0.0432,0.0419,0.005,0.0158
Poppy,Kalista,78,429,3.02,1.06,0.6592,0.3408,0.419,0.317,14843,15807,0 days 00:15:54,0 days 00:17:02,0.6211,0.3789,0.5177,0.4445,0.0274,0.0055,0.0383,0.0029
Camille,Fiora,164,114,1.83,1.66,0.442,0.558,0.394,0.364,17375,18585,0 days 00:15:45,0 days 00:17:44,0.5067,0.4933,0.5,0.508,0.0328,0.0525,0.0107,0.0698
Vayne,Jayce,67,126,1.61,1.96,0.5244,0.4756,0.352,0.403,16343,19528,0 days 00:16:03,0 days 00:17:22,0.4713,0.5287,0.4963,0.4811,0.016,0.0719,0.0528,0.0497
Sion,Quinn,14,133,2.56,1.77,0.4711,0.5289,0.398,0.407,13682,21045,0 days 00:18:46,0 days 00:17:54,0.5729,0.4271,0.5135,0.5025,0.0301,0.0091,0.0051,0.0114
Zac,Kayle,154,10,2.99,1.59,0.6706,0.3294,0.433,0.356,15749,20712,0 days 00:17:39,0 days 00:17:24,0.5255,0.4745,0.5083,0.5077,0.011,0.0219,0.0074,0.0035
Yone,Volibear,777,106,1.49,2.45,0.3079,0.6921,0.337,0.403,18418,16000,0 days 00:16:54,0 days 00:17:48,0.5175,0.4825,0.4778,0.5087,0.0071,0.0395,0.052,0.0483
Sylas,Vladimir,517,8,1.99,1.81,0.5619,0.4381,0.405,0.348,17084,17628,0 days 00:17:18,0 days 00:16:48,0.5329,0.4671,0.5016,0.498,0.1206,0.0342,0.242,0.0247
Quinn,Heimerdinger,133,74,2.13,1.53,0.5789,0.4211,0.392,0.329,16089,19989,0 days 00:15:17,0 days 00:19:18,0.5439,0.4561,0.5025,0.5131,0.0091,0.0086,0.0114,0.0085
Illaoi,Ryze,420,13,1.47,2.2,0.5,0.5,0.293,0.352,17105,21208,0 days 00:18:18,0 days 00:17:37,0.4945,0.5055,0.4889,0.4426,0.0081,0.0104,0.0031,0.0025
Maokai,Viego,57,234,2.47,1.71,0.5928,0.4072,0.399,0.386,15174,19737,0 days 00:16:37,0 days 00:17:52,0.5078,0.4922,0.5325,0.4815,0.0188,0.0141,0.0109,0.1378
Heimerdinger,Warwick,74,19,1.93,1.5,0.6395,0.3605,0.369,0.35,26525,11424,0 days 00:19:51,0 days 00:15:04,0.6556,0.3444,0.5131,0.5144,0.0086,0.0116,0.0085,0.003
Renekton,Gwen,58,887,1.93,1.78,0.4733,0.5267,0.375,0.366,15590,19387,0 days 00:17:07,0 days 00:15:43,0.4926,0.5074,0.4912,0.5003,0.088,0.0608,0.1333,0.2419
Kled,Renekton,240,58,2.57,1.82,0.5777,0.4223,0.441,0.372,18454,16847,0 days 00:16:17,0 days 00:16:21,0.5597,0.4403,0.5165,0.4912,0.0294,0.088,0.0122,0.1333
Lee Sin,Tryndamere,64,23,2.16,1.7,0.5103,0.4897,0.419,0.361,20142,17848,0 days 00:14:48,0 days 00:16:43,0.5404,0.4596,0.5086,0.5069,0.0572,0.0164,0.4689,0.0044
Gwen,Camille,887,164,1.81,1.86,0.6009,0.3991,0.377,0.388,18860,17416,0 days 00:17:58,0 days 00:16:10,0.4829,0.5171,0.5003,0.5,0.0608,0.0328,0.2419,0.0107
Mordekaiser,Heimerdinger,82,74,1.88,1.6,0.6337,0.3663,0.32,0.324,14359,23564,0 days 00:17:11,0 days 00:18:49,0.4578,0.5422,0.4973,0.5131,0.0419,0.0086,0.0158,0.0085
Vayne,Kayle,67,10,1.72,1.81,0.5948,0.4052,0.36,0.362,18382,14971,0 days 00:17:15,0 days 00:16:26,0.5106,0.4894,0.4963,0.5077,0.016,0.0219,0.0528,0.0035
Gnar,Malphite,150,54,1.93,2.7,0.3904,0.6096,0.36,0.404,15140,15425,0 days 00:19:18,0 days 00:16:49,0.4712,0.5288,0.5,0.5058,0.0553,0.046,0.0649,0.1194
Trundle,Garen,48,86,1.88,2.08,0.5535,0.4465,0.378,0.381,17103,17630,0 days 00:16:36,0 days 00:15:14,0.5048,0.4952,0.4917,0.5049,0.0065,0.0339,0.0007,0.0168
Camille,Illaoi,164,420,2.04,1.53,0.4417,0.5583,0.374,0.32,19417,22282,0 days 00:15:18,0 days 00:19:25,0.4903,0.5097,0.5,0.4889,0.0328,0.0081,0.0107,0.0031
Singed,Cho'Gath,27,31,2.11,2.3,0.4104,0.5896,0.391,0.369,20683,18279,0 days 00:17:34,0 days 00:17:17,0.4696,0.5304,0.5142,0.5029,0.0101,0.01,0.0013,0.001
Darius,Gangplank,122,41,2.09,2.0,0.5666,0.4334,0.374,0.391,15865,19018,0 days 00:16:57,0 days 00:17:23,0.5477,0.4523,0.5073,0.4902,0.0449,0.0303,0.1331,0.0235
Trundle,Illaoi,48,420,2.16,1.29,0.5885,0.4115,0.385,0.295,18658,22483,0 days 00:16:03,0 days 00:16:34,0.551,0.449,0.4917,0.4887,0.0065,0.0081,0.0007,0.003
Singed,Renekton,27,58,2.06,2.05,0.3602,0.6398,0.399,0.377,17945,16581,0 days 00:15:24,0 days 00:18:10,0.5344,0.4656,0.5142,0.4912,0.0101,0.088,0.0013,0.1333
Vladimir,Mordekaiser,8,82,2.01,1.77,0.4411,0.5589,0.352,0.334,19376,18220,0 days 00:17:41,0 days 00:18:30,0.5175,0.4825,0.498,0.4973,0.0342,0.0419,0.0247,0.0158
Gangplank,Aatrox,41,266,1.88,2.33,0.3536,0.6464,0.373,0.378,19221,17682,0 days 00:17:35,0 days 00:17:18,0.4498,0.5502,0.4902,0.5033,0.0303,0.1485,0.0235,0.1015
Illaoi,Sion,420,14,1.56,2.52,0.5903,0.4097,0.334,0.399,26832,18678,0 days 00:19:53,0 days 00:16:18,0.4644,0.5356,0.4889,0.5135,0.0081,0.0301,0.0031,0.0051
Irelia,Jax,39,24,1.48,1.86,0.4752,0.5248,0.368,0.367,15420,17322,0 days 00:16:11,0 days 00:16:07,0.4246,0.5754,0.4577,0.5016,0.0677,0.0422,0.1462,0.0243
Camille,Aatrox,164,266,1.9,1.92,0.4896,0.5104,0.391,0.376,19077,17106,0 days 00:16:52,0 days 00:17:45,0.5069,0.4931,0.5,0.5033,0.0328,0.1485,0.0107,0.1015
Jayce,Aatrox,126,266,1.69,2.18,0.3972,0.6028,0.381,0.376,20627,15235,0 days 00:17:01,0 days 00:16:49,0.4849,0.5151,0.4811,0.5033,0.0719,0.1485,0.0497,0.1015
